transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,channel,home_country,transaction_country,is_international,beneficiary_age_days,new_beneficiary_flag,failed_login_count,device_change_flag,ip_risk_score,account_balance_before,account_balance_after,amount_to_balance_ratio,kyc_risk_band,fraud_label
1942,A1062,2026-01-11 00:43:00,7944.43,NEFT,grocery,POS_terminal,India,India,0,70,0,0,0,0.162,275815.0,267870.57,0.0288,Medium,0
2115,A1062,2026-01-11 12:54:00,6424.58,ATM,shopping,ATM,India,India,0,185,0,0,0,0.199,250741.58,244317.0,0.0256,Medium,0
2268,A1062,2026-01-11 16:58:00,5854.06,UPI,pharmacy,mobile_app,India,India,0,26,0,0,1,0.203,267707.77,261853.71,0.0219,Medium,0
2285,A1062,2026-01-12 09:58:00,8559.12,UPI,pharmacy,mobile_app,India,India,0,424,0,1,0,0.04,253701.8,245142.68,0.0337,Medium,0
2287,A1062,2026-01-12 13:53:00,8183.74,UPI,entertainment,mobile_app,India,India,0,22,0,0,0,0.206,258530.62,250346.88,0.0317,Medium,0
1,A1063,2026-01-01 12:01:00,50.0,NEFT,entertainment,mobile_app,India,India,0,36,0,0,0,0.241,57859.65,57809.65,0.0009,Low,0
46,A1063,2026-01-01 19:36:00,411.85,POS,fuel,mobile_app,India,India,0,94,0,0,1,0.098,105948.46,105536.61,0.0039,Low,0
87,A1063,2026-01-02 01:36:00,4508.27,ATM,pharmacy,mobile_app,India,India,0,38,0,0,0,0.126,85427.47,80919.2,0.0528,Low,0
95,A1063,2026-01-02 06:52:00,773.18,UPI,food,mobile_app,India,India,0,346,0,0,0,0.041,109301.04,108527.85,0.0071,Low,0
182,A1063,2026-01-02 15:52:00,50.0,POS,travel,POS_terminal,India,India,0,72,0,0,0,0.291,93706.47,93656.47,0.0005,Low,0
401,A1063,2026-01-02 16:26:00,236.22,NEFT,pharmacy,mobile_app,India,India,0,312,0,0,0,0.262,92389.57,92153.35,0.0026,Low,0
441,A1063,2026-01-02 21:10:00,1000.0,POS,electronics,ATM,India,India,0,36,1,2,0,0.587,85429.2,84429.2,0.0117,Low,1
446,A1063,2026-01-03 02:09:00,89.91,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,13,0,1,0,0.268,72111.67,72021.75,0.0012,Low,0
492,A1063,2026-01-03 06:38:00,12504.8,UPI,shopping,mobile_app,India,India,0,0,1,4,1,0.749,70715.08,58210.28,0.1768,Low,1
597,A1063,2026-01-03 14:29:00,1920.83,POS,shopping,mobile_app,India,UAE,1,11,1,3,1,0.739,103088.32,101167.5,0.0186,Low,1
760,A1063,2026-01-03 19:20:00,1000.0,UPI,shopping,mobile_app,India,India,0,49,1,1,1,0.725,66681.72,65681.72,0.015,Low,1
847,A1063,2026-01-04 00:20:00,4813.04,POS,pharmacy,mobile_app,India,India,0,106,0,0,1,0.218,86880.74,82067.7,0.0554,Low,0
993,A1063,2026-01-04 06:00:00,2219.16,IMPS,travel,mobile_app,India,India,0,337,0,0,0,0.124,77964.88,75745.72,0.0285,Low,0
995,A1063,2026-01-04 15:26:00,7507.66,NEFT,entertainment,mobile_app,India,India,0,71,0,0,0,0.257,98312.12,90804.46,0.0764,Low,0
1197,A1063,2026-01-04 17:12:00,50.0,CARD_NOT_PRESENT,grocery,mobile_app,India,India,0,57,0,0,0,0.235,119210.7,119160.7,0.0004,Low,0
1269,A1063,2026-01-05 07:37:00,2540.0,UPI,grocery,web_banking,India,India,0,33,0,0,0,0.168,62603.63,60063.62,0.0406,Low,0
1274,A1063,2026-01-06 06:38:00,3000.0,CARD_NOT_PRESENT,shopping,web_banking,India,Singapore,1,111,0,2,1,0.692,76760.71,73760.71,0.0391,Low,1
1340,A1063,2026-01-06 13:55:00,13858.56,CARD_NOT_PRESENT,travel,mobile_app,India,India,0,2,1,4,1,0.671,107100.85,93242.29,0.1294,Low,1
1358,A1063,2026-01-06 20:02:00,2757.57,ATM,grocery,mobile_app,India,India,0,254,0,0,0,0.208,81843.95,79086.37,0.0337,Low,0
1392,A1063,2026-01-06 21:52:00,1000.0,UPI,fuel,web_banking,India,India,0,27,1,3,1,0.683,84897.93,83897.93,0.0118,Low,1
1454,A1063,2026-01-06 23:19:00,50.0,IMPS,electronics,POS_terminal,India,India,0,107,0,1,0,0.305,87827.24,87777.24,0.0006,Low,0
1653,A1063,2026-01-07 14:28:00,5000.0,UPI,travel,mobile_app,India,India,0,0,1,7,1,0.913,75354.29,70354.29,0.0664,Low,1
1664,A1063,2026-01-07 22:56:00,5000.0,UPI,travel,web_banking,India,UAE,1,1,1,4,1,0.968,90583.69,85583.69,0.0552,Low,1
1916,A1063,2026-01-08 08:23:00,2198.23,POS,fuel,mobile_app,India,India,0,234,0,2,0,0.16,86477.87,84279.64,0.0254,Low,0
1936,A1063,2026-01-08 08:40:00,50.0,NEFT,electronics,mobile_app,India,India,0,330,0,0,0,0.008,102137.05,102087.05,0.0005,Low,0
2143,A1063,2026-01-08 19:49:00,806.1,POS,electronics,mobile_app,India,India,0,269,0,0,0,0.213,88994.7,88188.61,0.0091,Low,0
2160,A1063,2026-01-09 04:02:00,3428.65,ATM,food,mobile_app,India,India,0,68,0,0,0,0.301,92868.62,89439.97,0.0369,Low,0
2175,A1063,2026-01-09 15:53:00,756.99,ATM,travel,mobile_app,India,India,0,56,0,1,0,0.119,77874.77,77117.77,0.0097,Low,0
2186,A1063,2026-01-09 17:42:00,4309.4,NEFT,entertainment,mobile_app,India,India,0,7,0,0,1,0.2,58137.3,53827.9,0.0741,Low,0
2230,A1063,2026-01-10 20:00:00,5666.24,POS,shopping,mobile_app,India,India,0,634,0,0,0,0.063,85475.54,79809.3,0.0663,Low,0
2334,A1063,2026-01-11 12:38:00,1633.36,UPI,pharmacy,mobile_app,India,India,0,197,0,0,0,0.262,91534.14,89900.78,0.0178,Low,0
2410,A1063,2026-01-12 00:09:00,887.63,IMPS,food,mobile_app,India,India,0,61,0,0,0,0.004,99277.13,98389.5,0.0089,Low,0
2416,A1063,2026-01-12 17:25:00,2144.99,CARD_NOT_PRESENT,grocery,mobile_app,India,India,0,4,0,0,0,0.086,110988.26,108843.26,0.0193,Low,0
76,A1064,2026-01-02 08:43:00,5820.69,IMPS,travel,ATM,India,India,0,156,0,0,0,0.142,266547.94,260727.25,0.0218,Low,0
121,A1064,2026-01-02 16:39:00,6460.51,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,31,0,0,0,0.082,257648.54,251188.03,0.0251,Low,0
139,A1064,2026-01-02 17:47:00,7671.56,ATM,grocery,ATM,India,India,0,526,0,0,0,0.226,264356.62,256685.06,0.029,Low,0
185,A1064,2026-01-03 22:01:00,6547.55,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,154,0,0,0,0.01,260352.25,253804.69,0.0251,Low,0
238,A1064,2026-01-04 08:40:00,5231.91,UPI,entertainment,POS_terminal,India,India,0,68,0,2,0,0.005,263490.41,258258.5,0.0199,Low,0
269,A1064,2026-01-04 13:15:00,6919.82,UPI,grocery,web_banking,India,India,0,263,0,0,0,0.157,260585.56,253665.74,0.0266,Low,0
451,A1064,2026-01-06 05:06:00,6644.83,UPI,entertainment,web_banking,India,India,0,239,0,0,0,0.052,252306.81,245661.97,0.0263,Low,0
461,A1064,2026-01-06 23:47:00,14451.96,CARD_NOT_PRESENT,food,ATM,India,India,0,35,0,2,1,0.579,295171.07,280719.1,0.049,Low,1
710,A1064,2026-01-07 09:42:00,7174.34,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,28,0,0,0,0.119,278269.19,271094.85,0.0258,Low,0
794,A1064,2026-01-08 02:12:00,8368.74,POS,fuel,web_banking,India,India,0,3,0,0,0,0.245,295726.52,287357.78,0.0283,Low,0
834,A1064,2026-01-08 05:19:00,8511.78,ATM,electronics,web_banking,India,India,0,395,0,0,0,0.045,282282.15,273770.37,0.0302,Low,0
864,A1064,2026-01-08 18:17:00,33833.75,NEFT,shopping,web_banking,India,India,0,0,1,2,0,0.674,241575.32,207741.57,0.1401,Low,1
869,A1064,2026-01-08 22:40:00,8364.22,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,61,0,0,0,0.218,248163.27,239799.05,0.0337,Low,0
898,A1064,2026-01-09 00:28:00,7293.05,ATM,fuel,web_banking,India,India,0,104,0,0,0,0.211,283948.83,276655.78,0.0257,Low,0
1065,A1064,2026-01-09 08:57:00,7197.66,IMPS,electronics,web_banking,India,UAE,1,111,0,0,0,0.173,281985.7,274788.04,0.0255,Low,0
1105,A1064,2026-01-09 14:56:00,8706.92,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,5,0,0,0,0.154,260522.06,251815.14,0.0334,Low,0
1183,A1064,2026-01-09 23:08:00,28609.19,CARD_NOT_PRESENT,travel,web_banking,India,India,0,1,1,5,1,0.711,285447.74,256838.55,0.1002,Low,1
1215,A1064,2026-01-10 16:46:00,8852.36,POS,travel,web_banking,India,India,0,64,0,0,0,0.24,282811.85,273959.49,0.0313,Low,0
1302,A1064,2026-01-10 21:25:00,6598.97,ATM,fuel,web_banking,India,India,0,139,0,0,0,0.052,295431.51,288832.53,0.0223,Low,0
1308,A1064,2026-01-11 05:33:00,7242.18,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,2,0,0,0,0.261,275385.59,268143.41,0.0263,Low,0
1328,A1064,2026-01-11 11:17:00,9579.09,CARD_NOT_PRESENT,electronics,ATM,India,India,0,393,0,2,0,0.051,248223.13,238644.05,0.0386,Low,0
1354,A1064,2026-01-14 04:43:00,7584.31,CARD_NOT_PRESENT,grocery,web_banking,India,UAE,1,112,0,0,0,0.012,306753.4,299169.1,0.0247,Low,0
1420,A1064,2026-01-14 12:33:00,7758.39,IMPS,fuel,mobile_app,India,India,0,646,0,0,0,0.085,253584.3,245825.91,0.0306,Low,0
1513,A1064,2026-01-14 17:49:00,8767.79,UPI,travel,POS_terminal,India,India,0,77,0,0,0,0.154,253245.04,244477.25,0.0346,Low,0
1535,A1064,2026-01-14 21:31:00,35240.71,UPI,shopping,mobile_app,India,India,0,0,1,0,1,0.601,271885.63,236644.92,0.1296,Low,1
1641,A1064,2026-01-15 07:05:00,6923.54,CARD_NOT_PRESENT,food,web_banking,India,India,0,79,0,0,0,0.249,273056.06,266132.52,0.0254,Low,0
1644,A1064,2026-01-15 16:17:00,6952.55,IMPS,entertainment,web_banking,India,India,0,357,0,0,0,0.135,282220.74,275268.19,0.0246,Low,0
1770,A1064,2026-01-16 01:14:00,18786.41,CARD_NOT_PRESENT,electronics,web_banking,India,UK,1,11,0,2,1,0.715,265026.77,246240.36,0.0709,Low,1
1824,A1064,2026-01-16 15:52:00,7083.51,UPI,electronics,web_banking,India,India,0,407,0,1,0,0.147,290009.22,282925.71,0.0244,Low,0
1838,A1064,2026-01-16 20:42:00,9060.63,UPI,fuel,POS_terminal,India,India,0,861,0,0,0,0.05,255872.14,246811.51,0.0354,Low,0
1887,A1064,2026-01-17 00:13:00,7864.6,ATM,food,POS_terminal,India,India,0,30,0,0,0,0.148,284560.73,276696.13,0.0276,Low,0
1965,A1064,2026-01-17 08:43:00,9118.6,ATM,fuel,web_banking,India,India,0,112,0,0,0,0.213,280630.79,271512.19,0.0325,Low,0
2080,A1064,2026-01-18 09:46:00,8072.37,UPI,pharmacy,POS_terminal,India,India,0,616,0,0,0,0.081,279448.88,271376.51,0.0289,Low,0
2254,A1064,2026-01-18 14:01:00,8027.1,IMPS,travel,web_banking,India,India,0,114,0,1,0,0.027,295764.01,287736.91,0.0271,Low,0
2396,A1064,2026-01-19 10:01:00,6927.52,CARD_NOT_PRESENT,travel,web_banking,India,India,0,64,0,1,0,0.174,258576.12,251648.59,0.0268,Low,0
2398,A1064,2026-01-19 14:27:00,7647.65,NEFT,food,web_banking,India,India,0,55,0,0,0,0.345,253284.5,245636.85,0.0302,Low,0
2446,A1064,2026-01-19 16:52:00,5878.19,UPI,electronics,web_banking,India,India,0,42,0,0,0,0.299,292448.77,286570.58,0.0201,Low,0
58,A1065,2026-01-01 06:56:00,31838.56,IMPS,travel,mobile_app,India,UAE,1,1,1,4,1,0.953,105811.47,73972.91,0.3009,Medium,1
128,A1065,2026-01-01 10:55:00,6562.68,NEFT,pharmacy,web_banking,India,India,0,128,0,1,1,0.176,99004.58,92441.9,0.0663,Medium,0
216,A1065,2026-01-01 15:33:00,10204.73,IMPS,pharmacy,web_banking,India,India,0,64,0,0,0,0.071,109892.51,99687.78,0.0929,Medium,0
298,A1065,2026-01-01 18:27:00,6875.75,CARD_NOT_PRESENT,shopping,mobile_app,India,India,0,122,0,0,0,0.21,134159.51,127283.76,0.0513,Medium,0
304,A1065,2026-01-01 18:47:00,9114.57,IMPS,fuel,web_banking,India,India,0,148,0,0,0,0.141,129923.02,120808.44,0.0702,Medium,0
338,A1065,2026-01-02 00:38:00,8704.62,UPI,entertainment,web_banking,India,India,0,280,0,0,0,0.187,110192.15,101487.53,0.079,Medium,0
372,A1065,2026-01-02 01:06:00,12796.22,ATM,food,web_banking,India,India,0,69,0,0,0,0.334,105509.33,92713.1,0.1213,Medium,0
430,A1065,2026-01-02 06:39:00,3201.74,POS,electronics,web_banking,India,India,0,242,0,0,0,0.116,116917.98,113716.24,0.0274,Medium,0
657,A1065,2026-01-02 15:36:00,6309.41,POS,grocery,ATM,India,UAE,1,3,1,0,0,0.119,98466.74,92157.34,0.0641,Medium,0
670,A1065,2026-01-02 20:59:00,3079.28,UPI,fuel,web_banking,India,India,0,65,0,0,0,0.025,126117.0,123037.72,0.0244,Medium,0
678,A1065,2026-01-03 02:05:00,7536.39,UPI,food,web_banking,India,India,0,174,0,0,0,0.099,111999.84,104463.45,0.0673,Medium,0
750,A1065,2026-01-03 12:43:00,6865.48,NEFT,food,POS_terminal,India,India,0,534,0,0,1,0.156,113726.91,106861.43,0.0604,Medium,0
917,A1065,2026-01-04 02:52:00,5758.89,ATM,shopping,web_banking,India,India,0,509,0,0,0,0.344,107761.03,102002.14,0.0534,Medium,0
1006,A1065,2026-01-04 05:48:00,6970.54,CARD_NOT_PRESENT,entertainment,ATM,India,India,0,37,0,0,0,0.211,144094.54,137124.0,0.0484,Medium,0
1018,A1065,2026-01-04 06:43:00,6841.72,UPI,fuel,mobile_app,India,India,0,62,0,0,0,0.153,135923.7,129081.98,0.0503,Medium,0
1019,A1065,2026-01-04 06:52:00,6097.71,IMPS,shopping,ATM,India,India,0,52,0,0,0,0.136,119821.47,113723.75,0.0509,Medium,0
1133,A1065,2026-01-05 14:16:00,9715.21,IMPS,travel,POS_terminal,India,India,0,26,0,0,0,0.0,98609.97,88894.76,0.0985,Medium,0
1163,A1065,2026-01-06 09:49:00,6026.62,NEFT,electronics,web_banking,India,India,0,182,0,0,0,0.038,85553.84,79527.22,0.0704,Medium,0
1207,A1065,2026-01-06 12:19:00,10109.98,NEFT,fuel,web_banking,India,India,0,82,0,0,0,0.294,113005.56,102895.58,0.0895,Medium,0
1432,A1065,2026-01-06 14:03:00,11906.46,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,203,0,0,0,0.267,108464.15,96557.68,0.1098,Medium,0
1478,A1065,2026-01-06 20:15:00,11154.01,UPI,entertainment,web_banking,India,India,0,85,0,0,0,0.118,119718.11,108564.09,0.0932,Medium,0
1500,A1065,2026-01-07 03:30:00,7639.44,IMPS,shopping,web_banking,India,India,0,75,0,0,0,0.089,99867.47,92228.03,0.0765,Medium,0
1522,A1065,2026-01-07 10:54:00,11646.37,UPI,food,web_banking,India,India,0,213,0,2,0,0.323,129289.68,117643.31,0.0901,Medium,0
1566,A1065,2026-01-07 21:43:00,11902.26,POS,fuel,web_banking,India,India,0,36,0,2,0,0.175,94980.24,83077.98,0.1253,Medium,0
1751,A1065,2026-01-07 22:26:00,7175.96,IMPS,shopping,web_banking,India,India,0,196,0,0,0,0.13,122779.06,115603.1,0.0584,Medium,0
1799,A1065,2026-01-08 10:23:00,4541.31,UPI,grocery,web_banking,India,India,0,346,0,0,0,0.322,107250.95,102709.64,0.0423,Medium,0
1957,A1065,2026-01-08 15:43:00,6434.73,IMPS,entertainment,ATM,India,India,0,277,0,1,0,0.19,143794.18,137359.44,0.0447,Medium,0
1975,A1065,2026-01-08 18:59:00,10871.45,ATM,electronics,POS_terminal,India,India,0,241,0,0,0,0.137,119057.57,108186.13,0.0913,Medium,0
2011,A1065,2026-01-08 21:07:00,10831.21,IMPS,food,web_banking,India,India,0,71,0,0,0,0.119,120770.26,109939.05,0.0897,Medium,0
2264,A1065,2026-01-09 04:43:00,6295.49,UPI,electronics,web_banking,India,India,0,741,0,0,0,0.239,124485.96,118190.46,0.0506,Medium,0
2304,A1065,2026-01-09 10:10:00,6282.61,IMPS,electronics,web_banking,India,India,0,893,0,0,0,0.052,111335.31,105052.7,0.0564,Medium,0
2428,A1065,2026-01-10 13:37:00,3519.91,IMPS,grocery,web_banking,India,India,0,52,0,1,0,0.033,111939.2,108419.29,0.0314,Medium,0
2450,A1065,2026-01-10 22:13:00,9466.02,CARD_NOT_PRESENT,travel,web_banking,India,Singapore,1,550,0,0,0,0.084,142956.5,133490.48,0.0662,Medium,0
2483,A1065,2026-01-11 15:07:00,9578.81,CARD_NOT_PRESENT,food,web_banking,India,India,0,228,0,0,0,0.348,128855.12,119276.31,0.0743,Medium,0
49,A1066,2026-01-01 02:37:00,6701.07,NEFT,shopping,mobile_app,India,India,0,125,0,2,0,0.131,277930.34,271229.27,0.0241,Medium,0
74,A1066,2026-01-01 09:39:00,12070.89,CARD_NOT_PRESENT,food,mobile_app,India,UK,1,37,0,0,0,0.285,290849.68,278778.78,0.0415,Medium,0
138,A1066,2026-01-02 02:32:00,8717.72,ATM,entertainment,mobile_app,India,India,0,61,0,0,0,0.315,277722.17,269004.45,0.0314,Medium,0
270,A1066,2026-01-02 10:46:00,8816.56,IMPS,pharmacy,mobile_app,India,India,0,44,0,0,0,0.242,263496.97,254680.42,0.0335,Medium,0
276,A1066,2026-01-03 01:45:00,8770.29,NEFT,travel,mobile_app,India,India,0,258,0,0,0,0.154,278321.56,269551.27,0.0315,Medium,0
293,A1066,2026-01-03 04:37:00,7997.16,NEFT,grocery,mobile_app,India,India,0,115,0,1,0,0.136,248739.94,240742.77,0.0322,Medium,0
303,A1066,2026-01-03 13:18:00,11224.63,IMPS,grocery,mobile_app,India,India,0,107,0,0,0,0.082,258239.57,247014.94,0.0435,Medium,0
378,A1066,2026-01-04 14:30:00,6261.95,CARD_NOT_PRESENT,grocery,mobile_app,India,India,0,401,0,0,0,0.156,273539.93,267277.97,0.0229,Medium,0
391,A1066,2026-01-04 19:16:00,9354.09,POS,shopping,mobile_app,India,India,0,56,0,0,0,0.213,252940.73,243586.64,0.037,Medium,0
408,A1066,2026-01-04 23:47:00,20420.89,CARD_NOT_PRESENT,electronics,mobile_app,India,India,0,21,1,3,1,0.632,262873.45,242452.57,0.0777,Medium,1
418,A1066,2026-01-05 01:27:00,8047.83,POS,pharmacy,mobile_app,India,India,0,6,0,0,0,0.049,263535.35,255487.52,0.0305,Medium,0
478,A1066,2026-01-05 11:38:00,9576.94,POS,fuel,mobile_app,India,India,0,603,0,0,0,0.261,256987.21,247410.28,0.0373,Medium,0
508,A1066,2026-01-05 12:31:00,11107.3,POS,pharmacy,ATM,India,India,0,26,0,0,0,0.02,271674.63,260567.33,0.0409,Medium,0
631,A1066,2026-01-05 14:14:00,8897.18,ATM,shopping,mobile_app,India,India,0,108,0,0,0,0.245,274319.87,265422.69,0.0324,Medium,0
648,A1066,2026-01-06 07:06:00,7160.21,UPI,travel,mobile_app,India,India,0,47,0,0,1,0.31,283779.41,276619.2,0.0252,Medium,0
672,A1066,2026-01-06 11:24:00,8799.34,NEFT,fuel,mobile_app,India,India,0,113,0,0,0,0.29,237418.5,228619.16,0.0371,Medium,0
809,A1066,2026-01-07 04:54:00,6067.76,IMPS,grocery,mobile_app,India,India,0,157,0,1,0,0.131,276274.85,270207.09,0.022,Medium,0
891,A1066,2026-01-07 09:31:00,9230.89,UPI,grocery,POS_terminal,India,India,0,194,0,0,0,0.33,244330.07,235099.18,0.0378,Medium,0
897,A1066,2026-01-07 15:30:00,8454.21,POS,pharmacy,mobile_app,India,India,0,203,0,0,0,0.269,276928.51,268474.3,0.0305,Medium,0
908,A1066,2026-01-08 18:19:00,11294.8,NEFT,entertainment,mobile_app,India,India,0,45,0,0,0,0.272,247994.77,236699.97,0.0455,Medium,0
928,A1066,2026-01-09 00:36:00,8346.3,IMPS,pharmacy,mobile_app,India,India,0,108,0,0,0,0.091,259629.11,251282.81,0.0321,Medium,0
960,A1066,2026-01-09 03:04:00,10529.56,UPI,travel,POS_terminal,India,India,0,223,0,0,0,0.334,261255.77,250726.21,0.0403,Medium,0
976,A1066,2026-01-09 10:54:00,11792.67,CARD_NOT_PRESENT,travel,mobile_app,India,India,0,41,0,0,0,0.042,274956.63,263163.96,0.0429,Medium,0
1089,A1066,2026-01-09 18:32:00,10659.66,UPI,food,mobile_app,India,India,0,106,0,0,0,0.208,286606.53,275946.87,0.0372,Medium,0
1106,A1066,2026-01-09 20:42:00,8588.26,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,62,0,0,0,0.1,256764.56,248176.3,0.0334,Medium,0
1135,A1066,2026-01-09 22:01:00,7225.51,ATM,entertainment,mobile_app,India,India,0,232,0,0,0,0.113,258034.23,250808.72,0.028,Medium,0
1195,A1066,2026-01-11 00:28:00,9182.22,NEFT,grocery,mobile_app,India,India,0,14,0,1,0,0.25,269653.7,260471.48,0.0341,Medium,0
1230,A1066,2026-01-11 05:17:00,6380.9,ATM,grocery,mobile_app,India,India,0,363,0,0,0,0.012,301972.82,295591.92,0.0211,Medium,0
1239,A1066,2026-01-11 10:13:00,8021.19,POS,travel,mobile_app,India,India,0,420,0,0,1,0.058,265149.59,257128.4,0.0303,Medium,0
1597,A1066,2026-01-11 16:10:00,9104.43,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,340,0,0,0,0.057,277130.73,268026.3,0.0329,Medium,0
1659,A1066,2026-01-12 01:22:00,16587.38,POS,electronics,POS_terminal,India,UAE,1,25,1,0,1,0.616,273274.25,256686.87,0.0607,Medium,1
1687,A1066,2026-01-12 12:10:00,5104.86,UPI,food,web_banking,India,India,0,212,0,0,0,0.169,264270.96,259166.1,0.0193,Medium,0
1789,A1066,2026-01-12 15:07:00,10661.32,IMPS,food,mobile_app,India,India,0,166,0,1,0,0.085,248375.13,237713.81,0.0429,Medium,0
1847,A1066,2026-01-12 18:02:00,7235.67,POS,shopping,mobile_app,India,India,0,131,0,0,0,0.106,275358.09,268122.42,0.0263,Medium,0
1852,A1066,2026-01-12 18:38:00,10740.05,CARD_NOT_PRESENT,travel,web_banking,India,India,0,256,0,0,0,0.063,251634.95,240894.91,0.0427,Medium,0
1871,A1066,2026-01-13 00:21:00,12264.78,NEFT,fuel,mobile_app,India,India,0,223,0,0,0,0.348,268897.52,256632.74,0.0456,Medium,0
2094,A1066,2026-01-13 07:22:00,5862.65,IMPS,pharmacy,ATM,India,India,0,26,0,1,0,0.024,236443.74,230581.09,0.0248,Medium,0
2281,A1066,2026-01-13 18:23:00,28715.42,UPI,shopping,web_banking,India,Singapore,1,0,1,3,1,0.725,286456.25,257740.83,0.1002,Medium,1
2445,A1066,2026-01-14 17:04:00,4791.7,IMPS,electronics,mobile_app,India,India,0,57,0,0,0,0.015,260615.9,255824.2,0.0184,Medium,0
166,A1067,2026-01-01 01:29:00,316.45,UPI,entertainment,web_banking,India,India,0,57,0,0,0,0.248,45417.52,45101.07,0.007,Low,0
210,A1067,2026-01-01 12:29:00,961.21,ATM,grocery,ATM,India,India,0,50,0,0,1,0.076,46559.2,45597.99,0.0206,Low,0
393,A1067,2026-01-01 15:23:00,1781.93,ATM,pharmacy,web_banking,India,India,0,257,0,1,0,0.303,23472.8,21690.86,0.0759,Low,0
442,A1067,2026-01-02 04:44:00,415.55,UPI,electronics,ATM,India,India,0,106,0,0,0,0.14,68481.71,68066.16,0.0061,Low,0
466,A1067,2026-01-02 05:23:00,486.35,CARD_NOT_PRESENT,pharmacy,web_banking,India,India,0,72,0,0,0,0.022,64123.96,63637.62,0.0076,Low,0
468,A1067,2026-01-02 07:03:00,50.0,NEFT,grocery,web_banking,India,India,0,74,0,0,0,0.277,46243.03,46193.03,0.0011,Low,0
503,A1067,2026-01-02 12:04:00,50.0,UPI,food,web_banking,India,India,0,141,0,0,0,0.274,44395.13,44345.13,0.0011,Low,0
593,A1067,2026-01-02 20:17:00,4321.82,POS,food,POS_terminal,India,India,0,56,0,0,0,0.105,42234.76,37912.95,0.1023,Low,0
674,A1067,2026-01-03 18:13:00,50.0,ATM,fuel,web_banking,India,India,0,118,0,0,0,0.195,27196.75,27146.75,0.0018,Low,0
720,A1067,2026-01-04 13:44:00,881.47,IMPS,entertainment,mobile_app,India,India,0,12,0,1,0,0.33,55795.71,54914.25,0.0158,Low,0
790,A1067,2026-01-04 19:26:00,3588.76,NEFT,entertainment,web_banking,India,India,0,112,0,0,0,0.005,26519.43,22930.66,0.1353,Low,0
852,A1067,2026-01-05 09:44:00,1132.04,POS,travel,web_banking,India,India,0,44,0,0,0,0.148,22018.15,20886.1,0.0514,Low,0
856,A1067,2026-01-05 18:48:00,3010.07,IMPS,travel,web_banking,India,India,0,139,0,0,0,0.035,28500.47,25490.39,0.1056,Low,0
902,A1067,2026-01-06 03:14:00,4480.73,NEFT,fuel,web_banking,India,India,0,390,0,2,0,0.038,60210.32,55729.59,0.0744,Low,0
963,A1067,2026-01-06 08:15:00,2998.01,UPI,grocery,web_banking,India,India,0,539,0,0,0,0.341,31193.8,28195.79,0.0961,Low,0
1126,A1067,2026-01-07 03:56:00,1792.86,POS,fuel,web_banking,India,India,0,113,0,0,0,0.255,55970.89,54178.03,0.032,Low,0
1223,A1067,2026-01-07 11:47:00,2095.85,POS,shopping,web_banking,India,India,0,12,0,0,0,0.057,45926.93,43831.08,0.0456,Low,0
1467,A1067,2026-01-07 17:51:00,3923.62,CARD_NOT_PRESENT,pharmacy,web_banking,India,India,0,788,0,0,0,0.269,34745.63,30822.01,0.1129,Low,0
1608,A1067,2026-01-07 19:59:00,50.0,UPI,entertainment,web_banking,India,India,0,48,0,0,0,0.177,73557.5,73507.5,0.0007,Low,0
1633,A1067,2026-01-07 23:49:00,5687.49,POS,food,web_banking,India,India,0,382,0,0,1,0.221,33018.6,27331.11,0.1723,Low,0
1762,A1067,2026-01-08 07:16:00,50.0,NEFT,shopping,web_banking,India,India,0,85,0,1,0,0.06,52990.14,52940.14,0.0009,Low,0
1777,A1067,2026-01-08 07:41:00,1945.75,ATM,entertainment,web_banking,India,UK,1,390,0,0,0,0.252,46818.18,44872.44,0.0416,Low,0
1818,A1067,2026-01-10 23:29:00,855.89,UPI,pharmacy,web_banking,India,India,0,234,0,0,0,0.249,47360.6,46504.7,0.0181,Low,0
1831,A1067,2026-01-11 20:15:00,10000.0,IMPS,shopping,web_banking,India,India,0,1,1,1,1,0.735,54780.22,44780.22,0.1825,Low,1
1867,A1067,2026-01-12 08:45:00,5118.97,NEFT,fuel,web_banking,India,India,0,172,0,0,1,0.257,76802.48,71683.51,0.0667,Low,0
1882,A1067,2026-01-12 17:57:00,2656.88,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,8,0,0,0,0.137,58721.51,56064.64,0.0452,Low,0
1964,A1067,2026-01-13 00:49:00,5159.47,CARD_NOT_PRESENT,grocery,web_banking,India,India,0,6,0,2,1,0.156,56357.83,51198.36,0.0915,Low,0
2047,A1067,2026-01-13 07:36:00,3838.53,IMPS,pharmacy,mobile_app,India,India,0,148,0,0,0,0.279,49262.4,45423.87,0.0779,Low,0
